source,line_code,line_id,เจ้าของโครงการ (รัฐ),ผู้เดินรถ / สัมปทาน (เอกชน),station_name,station,entry,bus_stop_count,win_count,songtaew_count,minibus_count,taxi_count,tuktuk_count,samlor_count,van_count,kiss_ride_count,park_ride_car_count,park_ride_moto_count,bike_parking_count,bike_share_count,scooter_share_count,bike_parking_min_dist,bike_parking_mean_dist,bike_share_min_dist,bike_share_mean_dist,bus_stop_min_dist,bus_stop_mean_dist,kiss_ride_min_dist,kiss_ride_mean_dist,minibus_min_dist,minibus_mean_dist,park_ride_car_min_dist,park_ride_car_mean_dist,park_ride_moto_min_dist,park_ride_moto_mean_dist,samlor_min_dist,samlor_mean_dist,scooter_share_min_dist,scooter_share_mean_dist,songtaew_min_dist,songtaew_mean_dist,taxi_min_dist,taxi_mean_dist,tuktuk_min_dist,tuktuk_mean_dist,van_min_dist,van_mean_dist,win_min_dist,win_mean_dist,n_segments,road_width_mean,road_width_min,road_width_max,sw_width_mean,sw_total_length,sidewalk_length,sidewalk_length_1,sidewalk_length_2,road_length_gt4m,road_length_gt4m_atleast1sw,sidewalk_length_surface_neg1,surface_pct_neg1,sidewalk_length_surface_0,surface_pct_0,sidewalk_length_surface_1,surface_pct_1,sidewalk_length_shade_neg1,shade_pct_neg1,sidewalk_length_shade_0,shade_pct_0,sidewalk_length_shade_1,shade_pct_1,sidewalk_length_obstacle_neg1,obs_pct_neg1,sidewalk_length_obstacle_0,obs_pct_0,sidewalk_length_obstacle_1,obs_pct_1,POP25,PRIM25,SEC25,TER25,STU25,TOUR25,COMAR25,TPL25,POP27,PRIM27,SEC27,TER27,STU27,TOUR27,COMAR27,TPL27,POP32,PRIM32,SEC32,TER32,STU32,TOUR32,COMAR32,TPL32,POP37,PRIM37,SEC37,TER37,STU37,TOUR37,COMAR37,TPL37,POP42,PRIM42,SEC42,TER42,STU42,TOUR42,COMAR42,TPL42,POP47,PRIM47,SEC47,TER47,STU47,TOUR47,COMAR47,TPL47,n_zones_in_buffer,station_typology
CUTI,S11,BTS,กทม. (ผ่าน กรุงเทพธนาคม),BTSC (BTS Group),วุฒากาศ,BTS วุฒากาศ,8848.0,6,5,0,0,1,0,0,0,0,0,0,3,0,0,10.0,32.0,0.0,0.0,171.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,57.0,57.0,0.0,0.0,0.0,0.0,10.0,30.5,38,4.95,3.0,15.0,2.84,3956.0,2499.0,2499.0,1457.0,3003.7,2716.7,0.0,0.0,1150.0,29.1,2806.0,70.9,682.0,17.2,1344.0,34.0,1930.0,48.8,0.0,0.0,1438.0,36.3,2378.0,60.1,8319.5,1.0,389.0,2805.8333333333335,1378.1666666666667,10.833333333333334,0.0,0.1666666666666666,8076.833333333333,1.0,390.5,2842.5,1371.0,11.5,0.0,0.1666666666666666,7903.333333333333,1.0,398.8333333333333,2979.3333333333335,1343.3333333333333,12.833333333333334,0.0,0.1666666666666666,7637.5,0.8333333333333334,394.3333333333333,3033.0,1278.3333333333333,14.333333333333334,0.0,0.1666666666666666,7261.666666666667,0.8333333333333334,385.1666666666667,3057.5,1216.8333333333333,15.5,0.0,0.1666666666666666,6914.166666666667,0.8333333333333334,380.0,3076.3333333333335,1158.3333333333333,16.166666666666668,0.0,0.1666666666666666,6,Local Station
CUTI,N04,BTS,กทม. (ผ่าน กรุงเทพธนาคม),BTSC (BTS Group),สนามเป้า,BTS สนามเป้า,4974.0,7,2,0,0,0,0,0,0,1,0,0,2,0,0,10.0,60.0,0.0,0.0,10.0,25.0,34.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,110.0,19,6.95,4.0,16.0,3.15,3729.0,2948.0,2948.0,781.0,2935.2,2703.9,0.0,0.0,0.0,0.0,3729.0,100.0,2409.0,64.6,989.0,26.5,331.0,8.9,0.0,0.0,296.0,7.9,3433.0,92.1,7058.8,0.0,184.4,12074.0,371.2,78.8,0.0,0.2,6848.8,0.0,185.0,12134.6,369.2,82.8,0.0,0.2,6714.8,0.0,189.0,12563.4,361.6,92.8,0.0,0.2,6515.8,0.0,187.0,12589.8,344.4,103.8,0.0,0.2,6230.0,0.0,182.6,12469.6,327.6,112.0,0.0,0.2,5968.2,0.0,180.0,12324.0,312.0,117.2,0.0,0.2,5,Local Station
CUTI,S05,BTS,กทม. (ผ่าน กรุงเทพธนาคม),BTSC (BTS Group),สุรศักดิ์,BTS สุรศักดิ์,10021.0,6,6,0,0,0,0,0,0,2,0,0,1,2,0,10.0,10.0,40.0,67.0,44.0,62.5,23.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.5,37,6.97,3.0,11.0,2.52,9237.0,6194.0,6194.0,3043.0,7404.1,6317.3,0.0,0.0,1469.0,15.9,7768.0,84.1,4341.0,47.0,4564.0,49.4,332.0,3.6,0.0,0.0,2708.0,29.3,6529.0,70.7,3903.428571428571,0.0,532.4285714285714,22058.85714285714,5239.571428571428,580.1428571428571,0.0,0.4285714285714285,3771.571428571429,0.0,534.2857142857143,22253.571428571428,5212.142857142857,608.1428571428571,0.0,0.4285714285714285,3679.714285714286,0.0,545.8571428571429,23173.571428571428,5106.571428571428,682.4285714285714,0.0,0.4285714285714285,3551.1428571428573,0.0,539.4285714285714,23389.14285714286,4860.571428571428,763.8571428571429,0.0,0.4285714285714285,3375.8571428571427,0.0,527.1428571428571,23346.14285714286,4626.428571428572,822.7142857142857,0.0,0.4285714285714285,3216.5714285714284,0.0,520.0,23249.85714285714,4403.571428571428,862.2857142857143,0.0,0.4285714285714285,7,Local Station
CUTI,N05,BTS,กทม. (ผ่าน กรุงเทพธนาคม),BTSC (BTS Group),อารีย์,BTS อารีย์,15947.0,5,5,0,0,0,0,0,0,2,0,0,4,2,0,4.0,30.33333333333333,24.0,37.0,24.0,42.0,5.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,53.5,23,6.13,4.0,7.5,2.66,6354.0,4160.0,4160.0,2194.0,4778.8,4241.8,0.0,0.0,0.0,0.0,6354.0,100.0,2604.0,41.0,2961.0,46.6,789.0,12.4,0.0,0.0,143.0,2.3,6211.0,97.7,7075.714285714285,0.0,133.71428571428572,11829.142857142857,282.42857142857144,103.14285714285714,0.0,0.1428571428571428,6879.714285714285,0.0,134.14285714285714,11894.285714285714,280.85714285714283,108.14285714285714,0.0,0.1428571428571428,6761.428571428572,0.0,137.14285714285714,12324.142857142857,275.14285714285717,121.28571428571428,0.0,0.1428571428571428,6577.428571428572,0.0,135.57142857142858,12361.142857142857,262.0,135.71428571428572,0.0,0.1428571428571428,6305.0,0.0,132.42857142857142,12255.0,249.28571428571428,146.28571428571428,0.0,0.1428571428571428,6054.714285714285,0.0,130.57142857142858,12123.142857142857,237.28571428571428,153.14285714285714,0.0,0.1428571428571428,7,Local Station
CUTI,G2,GL,กทม. (ผ่าน กรุงเทพธนาคม),BTSC (BTS Group),เจริญนคร,BTS เจริญนคร,4314.954545,9,3,0,0,0,0,0,0,2,0,0,2,5,0,36.0,168.0,311.0,330.5,90.0,145.0,469.0,469.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,201.5,36,6.92,4.0,9.0,3.41,7129.0,3512.0,3512.0,3617.0,4343.7,3262.6,0.0,0.0,3260.0,45.7,3869.0,54.3,3154.0,44.2,3975.0,55.8,0.0,0.0,0.0,0.0,4334.0,60.8,2795.0,39.2,6171.8,0.0,295.6,5576.2,1243.4,182.0,150000.0,0.0,5720.2,0.0,296.6,5585.6,1236.8,190.8,150000.0,0.0,5356.6,0.0,303.2,5754.4,1211.4,214.0,150000.0,0.0,4975.8,0.0,299.6,5729.8,1153.6,239.6,150000.0,0.0,4566.4,0.0,292.6,5635.8,1097.6,258.0,150000.0,0.0,4211.4,0.0,288.8,5531.2,1044.8,270.6,150000.0,0.0,5,Local Station
CUTI,S04,BTS,กทม. (ผ่าน กรุงเทพธนาคม),BTSC (BTS Group),เซนต์หลุยส์,BTS เซนต์หลุยส์,7972.0,6,8,0,0,0,1,0,0,0,0,0,5,4,0,15.0,16.0,214.0,259.5,1.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,14.0,39.66666666666666,28,9.43,4.0,12.0,3.13,11534.0,5743.0,5743.0,5791.0,5792.8,5792.8,0.0,0.0,5188.0,45.0,6346.0,55.0,2328.0,20.2,9062.0,78.6,144.0,1.2,0.0,0.0,5277.0,45.8,6257.0,54.2,5456.0,0.0,376.7142857142857,29501.0,1596.428571428571,717.4285714285714,14285.714285714286,0.1428571428571428,5416.142857142857,0.0,378.1428571428572,29680.14285714286,1588.2857142857142,752.0,14285.714285714286,0.1428571428571428,5430.285714285715,0.0,386.2857142857143,30779.714285714286,1555.857142857143,843.8571428571429,14285.714285714286,0.1428571428571428,5378.285714285715,0.0,381.8571428571428,30908.428571428572,1481.0,944.8571428571428,14285.714285714286,0.1428571428571428,5239.0,0.0,373.0,30683.428571428572,1409.857142857143,1017.5714285714286,14285.714285714286,0.1428571428571428,5103.0,0.0,368.1428571428572,30395.0,1341.7142857142858,1066.2857142857142,14285.714285714286,0.1428571428571428,7,Local Station
CUTI,S09,BTS,กทม. (ผ่าน กรุงเทพธนาคม),BTSC (BTS Group),โพธิ์นิมิตร,BTS โพธิ์นิมิตร,2602.0,1,6,0,0,0,0,0,0,3,0,0,4,0,0,13.0,18.666666666666668,0.0,0.0,263.0,263.0,39.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,200.0,24,4.73,2.5,6.5,2.52,1950.0,1907.0,1907.0,43.0,3636.5,1804.7,0.0,0.0,890.0,45.6,1060.0,54.4,86.0,4.4,1864.0,95.6,0.0,0.0,0.0,0.0,1785.0,91.5,165.0,8.5,7810.857142857143,0.0,748.2857142857143,2912.5714285714284,1002.8571428571428,46.142857142857146,0.0,0.1428571428571428,7273.571428571428,0.0,751.2857142857143,2930.0,997.7142857142856,48.285714285714285,0.0,0.1428571428571428,6834.714285714285,0.0,767.2857142857143,3037.8571428571427,977.2857142857144,54.285714285714285,0.0,0.1428571428571428,6363.142857142857,0.0,758.4285714285714,3049.5714285714284,930.5714285714286,61.0,0.0,0.1428571428571428,5846.0,0.0,740.8571428571429,3026.4285714285716,885.5714285714286,65.42857142857143,0.0,0.1428571428571428,5393.571428571428,0.0,730.8571428571429,2997.0,842.8571428571429,68.71428571428571,0.0,0.1428571428571428,7,Local Station
CUTI,YL12,YL,รฟม.,BTS Group (EBM),กลันตัน,MRT กลันตัน,657.0,8,2,0,0,2,0,0,0,0,0,0,4,0,0,5.0,7.5,0.0,0.0,5.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,76.0,76.0,0.0,0.0,0.0,0.0,6.0,6.0,11,6.23,3.5,12.0,2.7,1900.0,1900.0,1900.0,0.0,2771.7,1884.7,0.0,0.0,0.0,0.0,1900.0,100.0,950.0,50.0,950.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1900.0,100.0,3685.75,1.0,319.5,3818.75,1391.5,0.75,0.0,0.0,3790.0,1.0,320.75,3850.25,1384.5,0.75,0.0,0.0,3921.5,1.0,327.75,4006.75,1356.25,0.75,0.0,0.0,3991.25,0.75,323.75,4042.25,1291.0,0.75,0.0,0.0,3981.0,0.75,316.25,4034.25,1228.75,1.0,0.0,0.0,3960.0,0.75,311.75,4018.25,1169.75,1.0,0.0,0.0,4,Local Station
CUTI,BL12,BL,รฟม.,BEM,กำแพงเพชร,MRT กำแพงเพชร,3579.0,9,12,0,0,1,2,0,0,3,0,0,1,0,0,0.0,0.0,0.0,0.0,35.0,118.33333333333331,130.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,700.0,700.0,100.0,400.0,0.0,0.0,10.0,18.33333333333333,28,7.88,4.0,12.0,3.87,4179.0,4179.0,4179.0,0.0,4305.5,4238.3,0.0,0.0,101.0,2.4,4078.0,97.6,3573.0,85.5,363.0,8.7,243.0,5.8,0.0,0.0,61.0,1.5,4118.0,98.5,5684.0,0.0,74.0,9126.666666666666,445.6666666666667,308.6666666666667,5774.5,2.0,5608.833333333333,0.0,74.33333333333333,9165.5,443.3333333333333,323.3333333333333,5774.5,2.0,16941.0,0.0,75.66666666666667,15934.833333333334,434.3333333333333,363.1666666666667,130608.33333333331,2.0,28349.333333333332,0.0,75.0,18775.333333333332,413.5,406.5,185075.0,2.0,28192.166666666668,0.0,73.33333333333333,18671.666666666668,393.3333333333333,437.6666666666667,185075.0,2.0,28048.833333333332,0.0,72.0,18549.5,374.5,458.6666666666667,185075.0,2.0,6,Local Station
CUTI,BL24,BL,รฟม.,BEM,คลองเตย,MRT คลองเตย,3064.0,2,6,0,0,0,0,0,0,3,1,1,2,1,0,27.0,31.0,17.0,17.0,115.0,165.0,13.0,24.0,0.0,0.0,35.0,35.0,27.0,27.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,13.0,28,7.98,4.0,18.0,3.62,1994.0,1994.0,1994.0,0.0,3054.6,2147.8,0.0,0.0,155.0,7.8,1839.0,92.2,1081.0,54.2,795.0,39.9,118.0,5.9,0.0,0.0,75.0,3.8,1919.0,96.2,2137.3333333333335,0.0,470.3333333333333,3246.6666666666665,654.6666666666666,126.16666666666669,30000.0,0.8333333333333334,2038.3333333333333,0.0,472.1666666666667,3230.6666666666665,651.3333333333334,132.16666666666666,30000.0,0.8333333333333334,2318.3333333333335,0.0,482.6666666666667,7062.166666666667,638.1666666666666,148.33333333333334,30000.0,0.8333333333333334,2213.1666666666665,0.0,476.8333333333333,7007.0,607.3333333333334,166.16666666666666,30000.0,0.8333333333333334,2085.1666666666665,0.0,465.8333333333333,6909.5,578.1666666666666,179.0,30000.0,0.8333333333333334,1969.0,0.0,459.3333333333333,6808.666666666667,550.3333333333334,187.5,30000.0,0.8333333333333334,6,Local Station
CUTI,BL02,BL,รฟม.,BEM,จรัญฯ13,MRT จรัญฯ13,2973.0,4,4,0,0,0,0,0,0,1,0,0,4,0,0,10.32702314,19.52284806,0.0,0.0,7.654517157,9.5661346385,253.7903209,253.7903209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,25.97549165,8,5.75,4.0,7.5,1.94,4862.0,2389.0,2389.0,2473.0,2439.2,2439.2,0.0,0.0,2055.0,42.3,2807.0,57.7,0.0,0.0,3960.0,81.4,902.0,18.6,0.0,0.0,2022.0,41.6,2840.0,58.4,10665.75,0.0,351.0,1637.5,2455.5,49.0,0.0,0.0,10106.75,0.0,352.5,1646.25,2442.25,51.5,0.0,0.0,9665.5,0.0,360.0,1705.5,2393.0,57.75,0.0,0.0,9151.0,0.0,356.0,1710.5,2277.75,64.75,0.0,0.0,8544.5,0.0,347.5,1696.25,2168.25,69.75,0.0,0.0,8004.75,0.0,342.75,1679.0,2063.5,73.0,0.0,0.0,4,Local Station
CUTI,PK10,PK,รฟม.,BTS Group (NBM),ทะเลสาบเมืองทองธานี,MRT ทะเลสาบเมืองทองธานี,1281.0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,9.0,27.33333333333333,0.0,0.0,0.0,0.0,21.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,8.0,6.0,12.0,1.38,1710.0,1410.0,1410.0,300.0,5645.9,1411.2,0.0,0.0,300.0,17.5,1110.0,64.9,1410.0,82.5,0.0,0.0,0.0,0.0,0.0,0.0,300.0,17.5,1110.0,64.9,12786.4,0.0,122.8,15503.6,8860.8,316.6,28000.0,2.0,13418.2,0.0,124.8,15658.8,8799.4,342.0,28000.0,2.0,14654.6,0.0,130.6,16332.6,8573.0,412.8,28000.0,2.0,15898.8,0.0,136.8,17099.0,8424.4,496.6,28000.0,2.0,17022.2,0.0,142.0,17777.2,8278.8,560.6,28000.0,2.0,18139.0,0.0,147.6,18505.4,8135.2,605.4,28000.0,2.0,5,Destination Gateway
CUTI,YL22,YL,รฟม.,BTS Group (EBM),ทิพวัล,MRT ทิพวัล,1179.0,8,9,0,0,0,0,0,0,3,0,0,4,0,0,5.0,32.0,0.0,0.0,59.0,174.75,16.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.5,52,4.02,3.0,9.0,1.88,2900.0,2450.0,2450.0,450.0,4006.1,2469.1,0.0,0.0,2450.0,84.5,450.0,15.5,900.0,31.0,2000.0,69.0,0.0,0.0,900.0,31.0,2000.0,69.0,0.0,0.0,9068.25,0.0,5872.5,3757.0,1917.25,0.0,0.0,0.0,9414.0,0.0,6051.75,3892.0,1903.75,0.0,0.0,0.0,9733.25,0.0,6507.75,4205.25,1856.25,0.0,0.0,0.0,9724.25,0.0,6826.0,4422.25,1818.5,0.0,0.0,0.0,9647.25,0.0,7088.0,4596.75,1782.25,0.0,0.0,0.0,9589.25,0.0,7402.5,4805.25,1746.25,0.0,0.0,0.0,4,Local Station
CUTI,YL08,YL,รฟม.,BTS Group (EBM),บางกะปิ,MRT บางกะปิ,3820.0,12,9,2,0,1,0,0,2,0,0,1,3,0,0,5.0,80.0,0.0,0.0,10.0,33.25,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0,0,200.0,200.0,200.0,200.0,0.0,0.0,0.0,0.0,3.0,144.33333333333334,45,5.43,3.5,12.0,1.49,2050.0,2050.0,2050.0,0.0,6218.3,2053.8,0.0,0.0,110.0,5.4,1940.0,94.6,1530.0,74.6,520.0,25.4,0.0,0.0,0.0,0.0,1060.0,51.7,990.0,48.3,18139.5,0.0,168.25,14429.75,950.5,262.5,108926.5,0.0,17622.5,0.0,169.0,14480.0,945.5,275.25,108926.5,0.0,17283.5,0.0,173.0,14958.25,926.5,309.0,108926.5,0.0,16671.75,0.0,170.75,14947.25,881.75,346.0,108926.5,0.0,15804.25,0.0,166.75,14759.75,839.25,372.5,108926.5,0.0,14971.0,0.0,164.75,14543.75,798.75,390.25,108926.5,0.0,4,Local Station
CUTI,BL04,BL,รฟม.,BEM,บางขุนนนท์,MRT บางขุนนนท์,4985.0,6,5,0,0,0,0,0,0,1,0,0,5,0,0,10.0,27.75,0.0,0.0,40.0,75.0,170.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,143.33333333333334,19,6.34,4.0,11.0,2.46,6482.0,3695.0,2723.0,3759.0,3932.6,3654.2,0.0,0.0,3233.0,49.9,3249.0,50.1,2072.0,32.0,4410.0,68.0,0.0,0.0,0.0,0.0,3233.0,49.9,3249.0,50.1,12494.57142857143,0.1428571428571428,234.8571428571429,3476.714285714286,1393.2857142857142,137.14285714285714,60184.57142857143,0.1428571428571428,11938.0,0.1428571428571428,235.71428571428572,3495.8571428571427,1385.857142857143,143.85714285714286,60184.57142857143,0.1428571428571428,11560.714285714286,0.1428571428571428,240.8571428571429,3622.571428571429,1357.857142857143,161.71428571428572,60184.57142857143,0.1428571428571428,11121.42857142857,0.1428571428571428,238.1428571428571,3634.571428571429,1292.142857142857,180.71428571428572,60184.57142857143,0.1428571428571428,10579.857142857143,0.1428571428571428,232.42857142857144,3605.571428571429,1230.2857142857142,194.71428571428572,60184.57142857143,0.1428571428571428,10120.42857142857,0.1428571428571428,229.28571428571428,3569.714285714286,1170.857142857143,204.1428571428571,60184.57142857143,0.1428571428571428,7,Local Station
CUTI,BL07,BL,รฟม.,BEM,บางพลัด,MRT บางพลัด,2521.0,4,3,0,0,0,0,0,0,0,0,0,5,0,0,10.0,186.66666666666663,0.0,0.0,25.0,117.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,230.0,28,5.46,4.0,6.5,3.04,1905.0,1905.0,1905.0,0.0,2771.9,2052.7,0.0,0.0,0.0,0.0,1905.0,100.0,1260.0,66.1,645.0,33.9,0.0,0.0,0.0,0.0,0.0,0.0,1905.0,100.0,7558.2,0.0,249.0,2717.2,2113.8,164.6,8352.2,0.0,7064.8,0.0,250.0,2733.4,2103.0,172.4,8352.2,0.0,6669.2,0.0,255.2,2834.4,2060.6,193.6,8352.2,0.0,6241.0,0.0,252.4,2846.4,1961.2,216.6,8352.2,0.0,5766.2,0.0,246.6,2826.8,1866.8,233.2,8352.2,0.0,5350.8,0.0,243.4,2801.4,1776.8,244.4,8352.2,0.0,5,Local Station
CUTI,BL05,BL,รฟม.,BEM,บางยี่ขัน,MRT บางยี่ขัน,6399.0,6,7,0,0,0,0,0,0,0,0,0,6,0,0,30.0,30.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,82.5,27,5.46,4.0,7.0,3.67,2020.0,2020.0,2020.0,0.0,2492.3,2076.9,0.0,0.0,0.0,0.0,2020.0,100.0,1764.0,87.3,256.0,12.7,0.0,0.0,0.0,0.0,0.0,0.0,2020.0,100.0,12344.75,0.0,797.25,6220.75,2582.25,449.0,12775.0,0.25,12415.5,0.0,800.5,6234.25,2568.5,471.0,12775.0,0.25,12565.75,0.0,817.5,6426.5,2516.5,528.5,12775.0,0.25,12518.75,0.0,808.0,6404.5,2395.25,591.5,12775.0,0.25,12235.0,0.0,789.5,6303.75,2280.25,637.25,12775.0,0.25,11942.25,0.0,779.0,6190.25,2170.25,667.75,12775.0,0.25,4,Local Station
CUTI,BL08,BL,รฟม.,BEM,บางอ้อ,MRT บางอ้อ,4440.0,6,2,0,0,0,0,0,0,0,0,0,5,0,0,30.0,30.0,0.0,0.0,45.0,67.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,23,5.39,4.0,7.5,3.17,1895.0,1895.0,1895.0,0.0,2476.8,2022.2,0.0,0.0,0.0,0.0,1895.0,100.0,1535.0,81.0,360.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1895.0,100.0,5601.5,0.0,195.0,2987.0,689.0,71.25,0.0,0.0,5475.25,0.0,195.75,3004.25,685.5,74.5,0.0,0.0,5387.0,0.0,200.0,3114.25,671.75,83.5,0.0,0.0,5227.0,0.0,197.75,3126.5,639.5,93.5,0.0,0.0,4985.0,0.0,193.25,3103.25,608.5,100.75,0.0,0.0,4756.5,0.0,190.5,3074.25,579.0,105.5,0.0,0.0,4,Local Station
CUTI,BL37,BL,รฟม.,BEM,บางแค,MRT บางแค,5160.0,4,7,1,0,0,1,0,0,1,0,0,6,0,0,12.66381364,38.5350543,0.0,0.0,56.87250348,148.69837519333333,105.3778386,105.3778386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,56.87250348,56.87250348,0.0,0.0,56.87250348,56.87250348,0.0,0.0,10.0,26.95695621,14,5.89,4.0,10.0,3.27,2723.0,2306.0,2306.0,417.0,3366.5,2418.7,0.0,0.0,0.0,0.0,2723.0,100.0,0.0,0.0,2723.0,100.0,0.0,0.0,0.0,0.0,545.0,20.0,2178.0,80.0,10022.4,2.6,1074.6,2245.2,1192.2,20.6,6134.8,0.0,9896.8,2.6,1078.6,2249.2,1185.6,21.4,6134.8,0.0,9852.2,2.6,1102.2,2317.6,1161.8,24.0,6134.8,0.0,9529.8,2.4,1089.4,2309.0,1105.8,26.8,6134.8,0.0,9013.6,2.4,1064.0,2273.4,1052.6,28.8,6134.8,0.0,8485.6,2.4,1049.6,2234.6,1002.0,30.4,6134.8,0.0,5,Local Station
CUTI,BL33,BL,รฟม.,BEM,บางไผ่,MRT บางไผ่,2886.0,5,4,0,0,1,0,0,0,1,0,0,5,0,0,12.16913519,29.799611010000003,0.0,0.0,11.49854197,26.702783825,240.1273279,240.1273279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,240.1273279,240.1273279,0.0,0.0,0.0,0.0,17.31339795,44.788467245,11,6.14,4.0,10.0,3.07,2215.0,2061.0,2061.0,154.0,2482.5,2151.4,0.0,0.0,0.0,0.0,2215.0,100.0,0.0,0.0,1907.0,86.1,308.0,13.9,0.0,0.0,0.0,0.0,2215.0,100.0,5508.5,0.0,1367.0,2281.5,1722.8333333333333,0.0,0.0,0.1666666666666666,5468.666666666667,0.0,1372.5,2289.6666666666665,1713.8333333333333,0.0,0.0,0.1666666666666666,5464.666666666667,0.0,1401.6666666666667,2364.8333333333335,1679.3333333333333,0.0,0.0,0.1666666666666666,5381.166666666667,0.0,1385.8333333333333,2362.8333333333335,1598.3333333333333,0.0,0.0,0.1666666666666666,5203.666666666667,0.0,1353.6666666666667,2332.5,1521.3333333333333,0.0,0.0,0.1666666666666666,5030.333333333333,0.0,1335.3333333333333,2297.5,1448.0,0.0,0.0,0.1666666666666666,6,Local Station
CUTI,BL20,BL,รฟม.,BEM,พระราม 9,MRT พระราม 9,26515.0,6,10,0,0,1,2,0,0,7,0,0,1,0,0,475.4520284,475.4520284,0.0,0.0,17.3240662,70.59836645,18.39296367,28.87691987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,43.34500771,43.34500771,15.54099817,152.32780583500002,0.0,0.0,18.39296367,21.64287595,45,7.56,4.0,15.0,2.07,11757.0,5753.0,5753.0,6004.0,8073.4,6000.8,0.0,0.0,6429.0,54.7,5328.0,45.3,1625.0,13.8,8308.0,70.7,1824.0,15.5,0.0,0.0,6461.0,55.0,5296.0,45.0,6882.857142857143,0.0,681.0,12076.57142857143,306.57142857142856,338.42857142857144,49791.42857142857,0.0,6622.0,0.0,683.4285714285714,12101.714285714286,304.85714285714283,354.85714285714283,49791.42857142857,0.0,6863.428571428572,0.0,698.2857142857143,14266.285714285714,298.85714285714283,398.0,49791.42857142857,0.0,6688.142857142857,0.0,690.2857142857143,14222.57142857143,284.2857142857143,445.8571428571428,49791.42857142857,0.0,6457.285714285715,0.0,674.2857142857143,14027.57142857143,270.57142857142856,479.8571428571428,49791.42857142857,0.0,6269.0,0.0,665.0,13810.142857142857,257.7142857142857,503.0,49791.42857142857,0.0,7,Local Station
